f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,target_time_min
4.206865054934331,4.465343428405371,45,48,2,1,18,3,1,1,2,1.0,2.1641019347607715,2,18,22.46534342840537
6.190369018251571,3.4502997279197567,235,53,3,2,14,2,1,1,1,1.0,2.1779259828680466,5,16,17.450299727919756
1.3974543288967625,3.645470020181467,261,47,3,2,8,1,3,1,2,0.3333333333333333,1.677433511438996,4,41,11.645470020181467
4.033774730473955,2.602609816282783,102,7,3,0,9,0,1,1,2,1.0,1.8132732842329593,4,16,11.602609816282783
9.088921104888158,4.840793893213216,207,30,2,0,8,1,1,1,2,1.0,2.4601674953994,4,38,13.929714998101375
10.555438589170201,9.016094611137785,87,32,1,2,8,3,3,3,2,1.0,0.8188877318806451,2,28,19.571533200307986
2.5783299948657916,1.8001481579267802,217,9,2,0,20,2,1,1,2,1.0,0.3751957098317609,0,47,21.80014815792678
5.521308693554539,9.159681380359233,141,0,2,0,19,1,1,1,1,1.0,1.2566724399022537,1,32,28.15968138035923
8.344405803298162,5.936859463091442,71,17,2,2,17,3,3,2,1,0.6666666666666666,3.206390070393144,5,40,22.93685946309144
6.0753937799313515,6.887544800776564,206,4,3,1,10,3,1,1,2,1.0,2.728394493130665,0,16,16.887544800776563
6.996194385524981,3.2828292706474884,53,57,1,2,20,3,1,1,2,1.0,1.9938617576996793,0,13,23.28282927064749
15.46746302602042,6.905127956438591,89,20,1,1,8,2,1,1,1,1.0,1.5288680215563772,4,45,22.37259098245901
2.3982912838803774,2.054350538943563,98,5,3,0,13,1,3,1,2,0.3333333333333333,1.3780178905764255,1,12,15.054350538943563
1.7578902843980897,1.3023168237380465,270,31,3,0,5,2,1,1,2,1.0,0.9507456443731215,2,32,6.302316823738046
7.2786384430545175,9.701588481512156,264,19,1,2,9,2,1,1,1,1.0,1.5018247296392035,4,31,18.701588481512154
6.266847348518042,5.502877472196673,38,34,2,0,14,0,3,1,2,0.3333333333333333,2.856471111564981,4,29,19.502877472196673
5.923123421840545,9.617238318157218,173,26,1,2,6,3,2,1,1,0.5,0.9018814515475454,1,23,15.617238318157218
3.937447536143042,7.099327489187514,18,22,3,2,15,3,1,1,1,1.0,1.1560386074146554,0,45,22.099327489187516
9.653631056650298,1.6273703251411218,155,50,2,0,13,3,1,1,1,1.0,3.3018559631321223,1,44,14.627370325141122
1.1880157993026164,7.453481908091087,281,8,2,1,5,2,1,1,2,1.0,1.6088072010783514,2,32,12.453481908091087
4.7912479159821135,2.42360436750227,290,2,3,1,18,1,1,1,1,1.0,2.6464479766651627,1,38,20.42360436750227
3.724816924329518,1.9106755813930596,203,30,3,1,6,0,3,1,2,0.3333333333333333,1.943759846211586,4,23,7.910675581393059
2.3185435034071453,1.3266758762477198,125,33,3,2,16,3,2,2,1,1.0,1.6555698685019755,0,32,17.32667587624772
7.229875073487289,8.827200878189565,283,13,2,1,20,3,1,1,2,1.0,2.0170329088629093,0,25,28.827200878189565
5.27397229788877,3.1716560291735227,43,3,2,1,19,2,2,2,1,1.0,1.2488183786839506,3,38,22.171656029173523
6.547258296574343,1.249706236643587,178,59,3,0,11,0,1,1,2,1.0,3.171341078925493,4,23,12.249706236643586
13.120786888670354,1.4469889866474992,283,24,1,0,15,2,3,3,2,1.0,1.6532295973983422,4,39,16.4469889866475
19.641832500292598,2.9440004596632896,143,51,1,2,13,3,3,2,1,0.6666666666666666,1.9142579997216163,4,28,22.585832959955887
2.921991269518904,2.0001379401279755,6,7,3,2,17,1,2,2,1,1.0,2.655065433405461,3,39,19.000137940127974
9.638377030993533,6.792879191647149,29,37,2,1,5,0,1,1,2,1.0,2.7680869647715465,0,38,16.431256222640684
5.980187404200831,1.992934292577452,25,14,3,1,13,0,1,1,2,1.0,1.1996675894072417,3,47,14.992934292577452
8.791479245877861,6.0859707247003305,276,45,2,0,12,1,1,1,1,1.0,1.3463347967152086,3,17,18.08597072470033
2.74210042077625,4.14923332928117,218,56,3,0,12,3,2,1,1,0.5,2.113080797108957,2,31,16.14923332928117
9.312884612596122,10.144000830019857,76,58,2,2,16,3,3,1,2,0.3333333333333333,1.8645493298522289,2,42,26.144000830019856
2.5372004709564098,3.0779480107597115,40,4,3,2,16,2,1,1,1,1.0,1.410856349459329,4,13,19.077948010759712
13.934775271286007,7.400546754827359,185,14,1,1,19,2,2,2,2,1.0,2.276833187359642,1,38,26.40054675482736
2.35371418665971,4.742806675234397,117,28,3,1,16,2,2,1,1,0.5,1.386992487627473,1,44,20.742806675234398
2.645823324394529,5.662014058988677,75,36,3,1,9,1,2,1,2,0.5,3.0165588496491607,0,20,14.662014058988678
1.7167094934049965,6.0805468931053674,85,4,3,1,13,0,1,1,2,1.0,2.8400539404852156,3,45,19.080546893105367
13.67699688539597,2.6926755097860173,23,4,1,2,14,1,3,2,1,0.6666666666666666,3.3144361637552384,5,38,16.692675509786017
1.326519707175166,0.7007292158921944,42,9,3,1,14,2,1,1,2,1.0,1.529725974499222,2,38,14.700729215892194
1.1124311105526037,1.5385182638157706,296,32,3,2,13,0,2,2,1,1.0,0.7099400420264792,1,19,14.53851826381577
2.220643643448974,3.1524509071143103,84,7,2,2,11,0,2,2,2,1.0,0.986912768181939,1,28,14.15245090711431
17.018320625937616,13.421921345477436,14,38,1,1,8,3,1,1,1,1.0,2.4200780671264885,0,33,30.440241971415052
2.1559505205413636,3.863609499013811,61,28,3,1,18,1,2,2,2,1.0,1.3677164836921534,2,17,21.863609499013812
5.197554079210369,0.7174695881415177,37,45,3,0,12,1,3,2,1,0.6666666666666666,3.091966534854372,0,43,12.717469588141517
12.763382229615043,14.654960476812825,135,30,1,0,6,1,1,1,1,1.0,2.4133818653200225,2,18,27.418342706427868
15.282438613145915,12.45759103293133,19,26,1,2,7,1,3,2,1,0.6666666666666666,1.254646150563051,1,50,27.740029646077247
5.485066764383818,2.30428563178459,200,38,3,1,10,1,2,2,2,1.0,1.0515104564599747,2,36,12.304285631784591
6.32224534651966,2.359145389204741,203,45,3,1,12,3,1,1,2,1.0,2.697113874621507,4,36,14.359145389204741
3.0232432528787645,4.946299520751939,165,16,3,0,5,2,3,2,2,0.6666666666666666,0.9652485480117118,3,35,9.94629952075194
1.540206567572995,1.023309368581368,113,36,2,0,13,1,1,1,2,1.0,2.434710947351841,4,49,14.023309368581367
3.7067236999621667,3.9272953416196468,32,41,3,0,5,1,1,1,1,1.0,0.9632948469605356,1,44,8.927295341619647
0.8150108767774846,5.08979765369612,127,60,3,2,12,3,1,1,2,1.0,2.6012436468346816,4,16,17.08979765369612
14.620942676811671,6.093339591253551,17,17,1,1,20,3,3,1,1,0.3333333333333333,2.3274889275603923,3,18,26.093339591253553
19.416475222828268,14.230155044730658,7,47,1,2,13,3,3,3,1,1.0,3.1486179531766476,4,35,33.646630267558926
4.060558258803681,4.480150538664554,135,41,1,2,14,1,3,2,2,0.6666666666666666,0.25533285355417157,1,36,18.480150538664553
5.071414986477587,8.043735168804899,201,60,2,1,20,3,2,1,2,0.5,0.3786517790803708,0,35,28.0437351688049
4.495805190675683,1.3955453869003693,42,6,3,0,19,2,3,1,2,0.3333333333333333,1.7442572832141654,4,25,20.39554538690037
6.083348078930037,5.534604684702811,129,26,2,0,17,0,2,2,2,1.0,2.8137507052016772,5,46,22.53460468470281
2.060477728099155,1.7460771552523873,120,20,2,1,5,2,2,2,2,1.0,1.2862114236649242,5,15,6.7460771552523875
11.797784073505735,4.75133959747417,101,28,1,0,18,3,1,1,1,1.0,2.699314309600258,5,43,22.75133959747417
4.630276925390137,8.6955258813764,138,33,3,0,18,3,2,2,2,1.0,1.383277747928026,2,43,26.695525881376398
10.595934131567383,7.392329629214574,84,33,1,0,16,2,3,2,2,0.6666666666666666,2.1849309922001834,1,40,23.392329629214572
2.514675252320976,2.1626834724557438,239,38,3,0,14,0,1,1,1,1.0,0.3314868588698552,1,32,16.162683472455743
5.261610318192081,1.9448329573145235,206,59,2,0,11,2,2,1,2,0.5,2.0951004521124252,5,23,12.944832957314524
4.52412921948182,4.369832429189289,141,51,3,0,13,1,3,3,1,1.0,1.4950737199089201,1,10,17.369832429189287
9.54562155772196,17.5708183951921,165,4,1,0,11,2,1,1,1,1.0,0.648877527872111,5,40,28.5708183951921
4.6156830398844475,2.033915183415427,267,20,2,1,8,1,3,1,1,0.3333333333333333,2.89081413961398,1,50,10.033915183415427
4.501031400491072,2.1127714996477533,222,41,3,1,9,3,2,1,2,0.5,2.1249240220511973,3,32,11.112771499647753
2.44944401855404,4.193883333449871,184,33,2,1,11,2,1,1,1,1.0,1.1650845060535393,2,26,15.193883333449872
2.8316596949198,2.6550404340281473,129,17,3,0,13,3,3,1,1,0.3333333333333333,3.3314070509268374,5,40,15.655040434028148
13.818305879574547,10.83998732052377,19,23,1,2,19,2,1,1,2,1.0,1.9752078888552995,1,15,29.83998732052377
5.93922418224568,13.4275243187973,8,21,1,0,6,3,3,2,2,0.6666666666666666,2.953043865568768,4,33,19.4275243187973
6.269729362655154,6.485365858776828,75,46,3,0,17,3,2,1,2,0.5,1.9012382786671802,4,22,23.485365858776827
0.8821028970282737,3.558334683398755,179,7,3,2,18,2,2,2,1,1.0,1.1173672313404293,4,39,21.558334683398755
10.495426760670462,10.199458965831042,5,13,1,0,7,0,3,2,1,0.6666666666666666,1.2226170700212737,1,29,20.694885726501504
0.8988031317933336,0.5082045852846382,161,26,3,2,11,3,1,1,1,1.0,1.1743695919023416,2,26,11.508204585284638
3.71644936113277,1.6167694439617666,87,2,2,1,13,2,3,2,1,0.6666666666666666,1.3750080034144418,5,37,14.616769443961767
4.622046904633305,2.7196651089143717,46,32,2,2,14,1,1,1,1,1.0,1.2556987841644314,0,43,16.71966510891437
4.291861276640309,2.17089733483195,17,20,3,2,10,2,3,1,2,0.3333333333333333,1.7183209962031378,0,20,12.170897334831949
2.854358132693393,3.21705992552467,279,11,2,1,15,3,1,1,2,1.0,2.2792119499253576,4,37,18.21705992552467
3.1228251946762553,2.1268672708934013,20,59,2,1,20,2,1,1,1,1.0,0.8621928772463704,4,35,22.126867270893403
5.88689488694038,1.183569722031173,290,48,1,0,10,2,1,1,1,1.0,1.7185786498226718,0,15,11.183569722031173
4.787574582973401,6.680519728393103,154,19,1,0,16,1,1,1,2,1.0,1.2979854502723878,0,25,22.6805197283931
3.401666973443736,1.6001687152126738,108,58,3,2,16,0,2,2,1,1.0,2.482798244961759,0,34,17.600168715212675
3.317258982990364,1.1658389182018092,201,34,2,1,9,0,1,1,2,1.0,0.8958922436408446,4,11,10.165838918201809
2.347652239831009,5.323882372237278,39,41,2,2,10,1,1,1,1,1.0,1.5253184052148692,2,37,15.323882372237279
2.961111598713515,6.742294387353651,133,26,1,1,17,0,1,1,1,1.0,0.054976632286105144,0,39,23.742294387353652
14.661546106192846,4.527899349695445,294,32,1,0,16,2,2,2,1,1.0,2.212068425474107,5,35,20.527899349695446
6.84239129819999,3.9769604748737515,257,23,2,0,14,3,2,2,2,1.0,2.873972736841074,0,21,17.976960474873753
16.098708489909953,17.71381795677256,263,52,1,2,17,3,3,3,1,1.0,2.6331706232110887,3,28,34.71381795677256
3.924328751138369,5.325569351115909,151,49,2,0,20,0,1,1,2,1.0,1.3086087007272273,0,38,25.32556935111591
7.859552928643552,8.88495604848763,273,6,1,1,6,1,1,1,1,1.0,1.312659166096935,2,32,16.744508977131183
2.8280154032360336,1.3226149559105829,51,24,3,2,12,3,3,3,2,1.0,2.2282958350845923,5,29,13.322614955910582
2.2893676364769426,5.1148592451819335,59,50,2,1,5,3,1,1,1,1.0,3.3271470239826777,4,25,10.114859245181933
8.666097018437627,3.3484522273616837,141,32,1,0,16,2,3,1,2,0.3333333333333333,1.7102876034073262,5,28,19.348452227361683
0.4196370025208388,1.1541414076276666,162,6,3,0,18,1,1,1,1,1.0,2.1926852695774754,0,49,19.154141407627666
4.724305804855015,9.274871414026354,175,21,1,2,19,1,2,2,2,1.0,2.588195194982369,5,41,28.274871414026354
4.472539577230327,6.624072807943829,249,35,3,2,10,1,2,1,2,0.5,1.8518309870011804,2,29,16.62407280794383
5.917939895464727,2.2867642113299658,212,48,2,1,19,1,1,1,2,1.0,0.8702408296636768,1,34,21.286764211329967
3.929576521060346,13.808651566248537,292,18,1,2,9,3,1,1,2,1.0,2.5375655543224567,3,45,22.808651566248535
5.032213001006227,1.9676783274162792,162,32,3,1,11,3,3,3,2,1.0,1.120010371047814,3,39,12.96767832741628
2.4527216182472156,5.045425222878404,88,43,3,1,10,1,1,1,1,1.0,1.033645461317367,3,36,15.045425222878404
4.465396391101526,7.175521006205037,209,60,3,2,5,1,1,1,1,1.0,1.5624859780096654,5,40,12.175521006205038
12.643970786142262,4.579614624093452,82,29,1,0,16,2,2,1,1,0.5,1.8490067361943112,1,30,20.579614624093452
2.777793681220818,1.9631863519894837,90,29,1,1,7,0,3,3,1,1.0,1.6382953777524363,2,20,8.963186351989483
1.7486822047386428,3.9378589748420203,197,4,2,1,7,1,2,2,1,1.0,2.6898607698519834,5,48,10.93785897484202
2.847844192669034,2.1910381858000476,20,23,3,2,5,2,2,2,2,1.0,1.1825113769326763,1,26,7.191038185800048
4.750937702017297,3.588560759446733,107,16,2,2,8,2,1,1,1,1.0,1.8902228551691833,5,41,11.588560759446732
1.429045033902914,4.273266464872771,140,38,3,0,13,2,1,1,2,1.0,1.5484050454887217,1,33,17.27326646487277
9.498128553340731,3.9815834566828756,150,9,2,1,14,2,3,3,2,1.0,1.5458999932980726,3,26,17.981583456682877
3.9870706002137166,4.868990773343763,264,25,3,0,5,2,2,1,1,0.5,3.2138325617008072,4,42,9.868990773343764
6.826095789583973,15.492758010166185,247,57,1,2,16,1,2,1,2,0.5,2.0180525151079896,1,29,31.492758010166185
2.673657753041603,6.368960769398543,235,36,2,0,9,1,3,1,2,0.3333333333333333,2.6729437780123115,4,24,15.368960769398543
5.6774659513084895,0.5939554035579555,273,54,3,0,16,2,3,3,1,1.0,3.0089231995715955,0,38,16.593955403557956
3.465676865350488,9.706518112741502,116,44,1,2,12,2,3,2,1,0.6666666666666666,1.9401779162401298,2,45,21.706518112741502
11.044066308014399,13.451250147146844,299,48,1,0,11,1,3,2,1,0.6666666666666666,0.37541728467896485,0,30,24.495316455161245
1.00177095183523,1.5990999339153753,110,38,3,2,7,2,2,2,1,1.0,0.97526767034483,0,38,8.599099933915376
5.15638530214504,4.880059090622788,90,21,3,2,11,2,3,2,2,0.6666666666666666,1.5436526444292735,2,26,15.880059090622787
6.8400120349814175,1.6852826119979332,249,0,1,2,12,3,2,2,2,1.0,1.1339710773165412,3,29,13.685282611997934
1.5621146565358794,1.3084561298308757,163,49,2,1,15,0,3,2,1,0.6666666666666666,1.7653921631663583,4,23,16.308456129830876
4.146965965421778,5.264512855990088,80,20,3,2,9,2,3,2,2,0.6666666666666666,1.6721522764926102,5,27,14.264512855990088
4.743391313671882,5.12735267745153,230,19,2,1,20,1,2,2,2,1.0,2.537621950130173,3,13,25.12735267745153
5.175981419345799,1.0271086307256978,131,18,3,1,9,3,2,1,2,0.5,1.005543221739148,2,45,10.027108630725698
9.757154467388958,8.897845452266376,166,46,1,2,11,3,2,2,1,1.0,3.3701511784150786,5,34,19.897845452266374
2.002272347128379,2.4914566736582473,175,17,3,2,20,2,3,2,1,0.6666666666666666,0.7051280340187401,3,18,22.49145667365825
4.876058020860181,1.4361650703766,153,36,3,2,7,3,1,1,2,1.0,0.5772247784518709,4,26,8.4361650703766
5.687176204219986,6.099022782014766,160,54,3,2,14,3,2,2,1,1.0,2.125493556759501,2,39,20.099022782014767
5.480853853594864,4.777026311582351,71,7,1,1,16,1,3,2,2,0.6666666666666666,0.966002677294823,0,43,20.77702631158235
1.7982443934163277,4.447980471451788,275,31,2,2,16,0,2,2,1,1.0,1.4939212902987171,4,15,20.44798047145179
5.816440886074105,3.8530889028128,220,52,1,0,10,3,2,2,1,1.0,1.2198937356866502,5,19,13.8530889028128
7.755717380495198,2.5727305805947562,10,25,2,1,7,2,3,2,1,0.6666666666666666,2.4159576863916965,0,10,10.328447961089953
7.691873660737906,4.667217498272241,102,49,2,1,18,1,3,2,1,0.6666666666666666,2.8228984246794577,4,19,22.66721749827224
19.00720019650855,13.838942488688486,276,22,1,0,11,1,1,1,2,1.0,2.9372070088118343,5,23,32.84614268519704
3.912082573628875,6.905001911661454,70,56,1,1,10,1,2,1,2,0.5,2.444978112829072,3,23,16.905001911661454
2.662912068994431,7.602648661069283,89,32,1,0,19,3,3,3,2,1.0,1.2343086824422127,1,17,26.60264866106928
4.560909644102483,4.052871147690335,130,32,2,2,16,3,1,1,2,1.0,2.166658353096074,3,35,20.052871147690336
5.172288465760303,5.688976168274287,117,44,2,0,16,3,1,1,2,1.0,3.0460235447392137,2,30,21.688976168274287
5.585200913399558,11.517782675765757,31,38,1,0,12,0,1,1,1,1.0,0.30846183681107203,1,36,23.51778267576576
14.627101131079046,14.571622413065931,156,25,1,0,9,0,3,2,1,0.6666666666666666,2.9228845825925682,2,11,29.198723544144976
8.232711136995167,10.965287187107247,276,24,1,0,15,2,3,3,1,1.0,1.2726502820479066,0,32,25.965287187107247
8.40894839734763,5.90253314076997,225,8,3,0,7,3,3,3,2,1.0,2.221121549999596,2,18,14.3114815381176
4.0351882812565,10.801004791710575,263,8,1,2,16,1,1,1,1,1.0,1.6282856297140451,5,35,26.801004791710575
5.943303359506805,4.899297314621452,266,33,2,2,8,1,3,2,1,0.6666666666666666,2.306737424519193,3,33,12.899297314621453
4.150434149758901,4.6573849892625345,17,53,3,0,6,2,1,1,2,1.0,1.5220754710987807,3,40,10.657384989262535
8.826952050459118,5.58493228891738,143,41,1,1,11,3,3,2,2,0.6666666666666666,1.2722800681786488,2,31,16.58493228891738
7.497613599947748,2.402568710031915,218,41,2,1,19,2,1,1,1,1.0,2.2531687611338165,0,17,21.402568710031915
16.92332841850531,12.875634744522044,258,11,1,2,14,3,2,1,1,0.5,1.5424205041598595,0,22,29.798963163027352
2.5530788723323736,4.302324915788042,117,44,3,2,16,2,3,1,1,0.3333333333333333,1.2544181029974522,1,50,20.30232491578804
9.9230312045811,9.73954231650056,205,18,1,2,12,2,2,2,1,1.0,2.7469043390781196,1,29,21.73954231650056
6.197608577100092,5.968211788693592,71,9,2,0,13,0,2,1,2,0.5,2.241473931615495,1,35,18.968211788693594
2.5806166217872937,2.683491112025731,71,57,2,0,18,2,2,1,2,0.5,1.8320389414046185,5,19,20.68349111202573
10.367162478321168,14.788249504801184,241,14,1,1,9,1,3,2,2,0.6666666666666666,1.2976000589038583,5,49,25.155411983122352
3.2596294059431616,9.30259702573384,57,40,2,0,7,3,2,2,2,1.0,1.559724703444458,5,41,16.30259702573384
7.499404839049644,19.444913110935918,253,53,1,1,12,2,3,2,1,0.6666666666666666,0.44687519856051144,2,27,31.444913110935918
3.812768512746828,2.817569469489666,248,15,3,1,15,3,3,2,2,0.6666666666666666,1.0142721507385404,2,16,17.817569469489666
11.231012290851426,10.413335552310638,50,36,1,2,20,2,1,1,2,1.0,3.2544497684238745,4,48,30.413335552310638
4.069741721492524,6.708343812019619,204,52,1,1,6,3,3,3,2,1.0,2.1646347641683983,0,23,12.708343812019619
2.8334917443814214,7.9087326384764625,183,52,2,0,5,2,3,2,2,0.6666666666666666,1.475200240527232,2,38,12.908732638476462
0.8192297410788493,2.291041806445886,280,41,3,0,15,2,2,2,2,1.0,2.1506859965213656,1,41,17.291041806445886
2.6732439324563204,4.020958714005741,51,58,2,0,15,3,3,1,2,0.3333333333333333,1.4533667204647538,3,50,19.02095871400574
8.300194034067466,5.778380218367477,81,10,2,1,11,0,2,1,2,0.5,1.62425942589209,4,45,16.778380218367477
2.284964811607471,5.292698068438126,207,54,3,2,10,1,2,1,2,0.5,1.7592350819221838,3,18,15.292698068438126
16.032288657834357,11.311646113841372,125,35,1,1,8,3,1,1,2,1.0,2.2479294780307986,5,24,27.343934771675727
9.507242809359536,9.756742578364095,224,26,2,0,19,1,3,3,1,1.0,3.462270380932039,1,43,28.756742578364097
5.935463952882096,4.604030652259867,186,57,2,1,17,2,1,1,2,1.0,1.531947116919697,5,18,21.604030652259866
5.282966968090299,7.477131867590192,160,6,3,2,12,1,3,1,1,0.3333333333333333,1.9044961587764322,5,45,19.47713186759019
0.17186458717639289,2.8109279565351133,33,10,2,0,19,3,1,1,2,1.0,1.6380122273771223,2,40,21.810927956535114
3.881242501162751,2.3773368755671935,14,45,3,2,9,3,3,2,1,0.6666666666666666,0.8416404895033189,1,35,11.377336875567194
0.9676612219942087,1.8014209934618015,208,9,3,2,19,1,3,3,2,1.0,1.5354289808094292,4,13,20.8014209934618
0.9018940594685598,3.620080373544185,91,53,1,1,8,2,1,1,1,1.0,1.3867281636833453,0,31,11.620080373544186
6.573273618295802,9.368156131803488,49,19,1,0,17,0,2,1,2,0.5,2.0769983348540833,3,15,26.368156131803488
20.38574739798408,12.10456781250556,268,16,1,1,17,0,1,1,1,1.0,3.515368035629388,2,16,32.49031521048964
1.703667354561339,5.50876546756932,35,11,2,0,5,0,1,1,1,1.0,1.4975269432633749,2,16,10.508765467569319
1.2012530810980306,2.9477039091147126,259,9,1,2,9,3,2,1,2,0.5,1.8344061320929428,0,29,11.947703909114713
5.486504750309573,12.99546696592375,79,39,1,1,8,3,2,2,2,1.0,2.9427187754064312,3,38,20.99546696592375
7.896790752151734,8.234320424894362,21,22,2,2,7,0,1,1,2,1.0,2.6170672354654894,5,47,16.131111177046094
4.228632407989352,1.7591284488116672,102,18,3,2,7,0,2,1,2,0.5,0.9781281183966437,5,37,8.759128448811667
2.832706534596773,1.8791741227136747,156,31,2,1,17,3,2,1,1,0.5,1.59494923035971,0,29,18.879174122713675
0.1294611286548504,15.658434317065407,180,34,1,2,10,3,1,1,2,1.0,1.8836806227569127,1,42,25.658434317065407
7.188536671550086,17.897919142660932,104,31,1,2,6,1,1,1,1,1.0,2.0067123087527077,5,17,25.086455814211018
5.937864961268794,5.877359194958102,116,23,2,1,5,3,2,1,1,0.5,1.3914521588400597,4,26,11.815224156226897
15.046668029348037,3.099082643627583,212,52,1,1,14,3,2,2,1,1.0,1.4221192798160442,3,26,18.14575067297562
5.265832208111145,1.0924193059470035,58,7,3,0,17,2,1,1,1,1.0,1.8577461828340585,1,26,18.092419305947004
2.690179414502128,2.322081160821407,202,52,1,2,17,2,1,1,2,1.0,0.8603939990561476,1,43,19.32208116082141
2.7682280306363167,2.3170380469235226,34,15,3,1,20,0,2,2,1,1.0,1.133462314105283,4,12,22.31703804692352
1.9658741396969188,7.931747679774607,89,22,2,2,11,2,2,1,1,0.5,3.1123597053436023,3,19,18.931747679774606
4.158507334643833,5.487173265687373,35,53,2,2,7,1,1,1,1,1.0,1.4128045735742893,2,13,12.487173265687373
1.850233650113028,4.946027827980891,189,2,2,2,7,0,1,1,2,1.0,2.2067955368916423,0,46,11.946027827980892
2.3506312767484827,2.4103244581943044,292,41,2,1,8,0,2,2,1,1.0,1.6266599881650392,5,25,10.410324458194305
9.292823916262162,5.805030795513111,274,56,2,1,13,2,2,1,2,0.5,1.4839015168735206,1,34,18.80503079551311
1.9296909507233093,3.286510489425119,116,25,3,0,16,1,1,1,1,1.0,1.1065878744196351,3,39,19.28651048942512
2.9837190083335723,1.9363433622411501,105,15,3,1,19,2,1,1,2,1.0,1.6811039856211287,5,49,20.93634336224115
4.9463775860369426,4.2206378212122555,231,19,3,1,18,1,3,2,2,0.6666666666666666,2.13185035737128,4,20,22.220637821212257
8.612342940417518,17.730320139388244,139,47,1,1,18,2,3,3,1,1.0,2.099538198435048,4,22,35.73032013938824
3.597282808665044,4.468738669407716,271,47,3,1,15,0,3,1,2,0.3333333333333333,1.7770005051823774,0,11,19.468738669407717
10.046775790709708,9.682778831671836,157,53,1,0,15,0,1,1,1,1.0,1.367847107212038,3,40,24.682778831671836
3.8220103660141915,3.335512603742557,212,7,1,2,10,1,3,3,2,1.0,0.1995953538250827,5,40,13.335512603742558
11.086067229914516,9.019640478928954,195,30,1,1,12,2,2,2,1,1.0,1.9667181123291315,5,33,21.019640478928956
8.257001037719252,2.5814730962555155,43,56,2,1,10,3,2,1,2,0.5,1.297461221220028,5,35,12.581473096255515
8.268535650200594,9.603240342956829,181,38,1,0,8,3,2,1,1,0.5,1.2652116010375696,1,33,17.87177599315742
16.029082822115818,22.533960072331794,26,41,1,1,11,3,1,1,2,1.0,1.7236922231507674,2,12,38.56304289444761
6.222153793145034,16.378864090859125,293,1,1,2,19,1,2,2,1,1.0,1.1178245135161855,3,12,35.378864090859125
3.1060736528527864,5.761026026973276,175,8,2,2,13,2,2,2,2,1.0,0.8479238176851128,2,15,18.761026026973276
18.16826314988596,20.957380682797442,124,4,1,1,7,3,1,1,2,1.0,1.8761822354840278,1,15,39.1256438326834
1.6860043216971596,1.9153498052489426,235,40,3,0,5,3,2,1,1,0.5,1.8193743880376543,1,22,6.915349805248942
7.72117288247047,2.7910477380185177,107,3,1,2,7,3,3,1,1,0.3333333333333333,0.3977529576389084,1,40,10.512220620488987
4.660187378490861,1.5837917594088584,94,32,2,0,20,3,1,1,1,1.0,1.5623516038319734,1,44,21.583791759408857
3.741402994204887,7.408267143365133,151,38,2,0,8,2,2,2,1,1.0,1.2742401492793813,2,25,15.408267143365133
3.9552005855699397,5.913238095277761,30,39,3,0,13,3,2,1,2,0.5,1.9659041544377234,3,10,18.913238095277762
1.4052868299531653,2.186931600764227,33,36,3,2,7,2,2,2,2,1.0,0.8059652119841915,3,33,9.186931600764227
1.8631266463611174,3.7732364903314113,180,26,3,1,20,3,2,2,2,1.0,1.0146643767628205,3,39,23.77323649033141
10.821870795909852,10.956940257793729,162,24,1,1,19,3,3,1,1,0.3333333333333333,1.514996113031564,5,21,29.95694025779373
17.331515108512416,1.3971786975010347,254,25,1,2,10,0,1,1,1,1.0,2.6315887891829184,2,24,18.72869380601345
4.824991555815237,1.2957174354372156,54,4,2,1,20,1,2,2,2,1.0,1.6073410366074383,4,41,21.295717435437215
4.311601042542322,1.936290341176125,219,39,3,0,18,2,1,1,2,1.0,0.8745068695069167,2,18,19.936290341176125
6.472021373073391,3.293638907544092,119,58,3,2,20,1,2,2,1,1.0,2.1573627145148833,4,31,23.293638907544093
2.3510962399351145,1.2547889355996422,121,52,3,0,9,2,1,1,2,1.0,1.518549016990538,2,42,10.254788935599642
3.5578686436836144,2.6763176179592723,136,4,3,0,17,3,2,2,1,1.0,2.2863605114933265,2,19,19.67631761795927
2.6205000978893866,3.093011770330526,74,50,3,0,20,1,2,2,1,1.0,0.7464746820743615,4,22,23.093011770330527
5.012327245429372,5.368776694537136,144,15,3,2,11,3,2,2,1,1.0,2.000553744847862,2,26,16.368776694537136
12.64636386035018,9.381969335772022,228,40,1,0,14,1,2,1,1,0.5,1.3455105215023282,0,27,23.38196933577202
4.412862585981006,7.151530784318658,167,35,1,1,11,3,2,2,2,1.0,1.769559089865236,3,45,18.15153078431866
5.679691452031759,5.225856006703902,165,36,2,2,18,0,3,1,2,0.3333333333333333,3.0223401131082475,5,18,23.2258560067039
3.5414970836044546,8.949888200481789,182,21,2,0,7,3,1,1,1,1.0,1.3778321335566133,3,44,15.949888200481789
10.19733807675322,14.112138664411532,59,48,1,2,18,0,2,1,2,0.5,1.001106478099306,4,11,32.11213866441153
16.83689047885532,4.311618877647845,256,20,1,2,12,0,2,2,2,1.0,2.04896325631595,0,42,21.148509356503165
5.524955714808134,3.229089926178775,18,13,3,1,20,2,1,1,1,1.0,2.27295224063146,4,33,23.229089926178776
1.2140599683614435,6.5319651341610445,284,23,2,0,17,3,3,2,1,0.6666666666666666,1.6272174972379925,4,26,23.531965134161045
3.3326946825928982,1.077094115201996,262,49,3,0,15,1,2,1,2,0.5,1.8634469868454515,0,23,16.077094115201994
